"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17108-6704","WR","Percy","","Harvin","2.700000047683716","1","4900","BUF@OAK","BUF","OAK","O","Migraine","",""
"17108-24671","WR","Adam","","Humphries","6.781818043101918","11","4900","TB@SD","TB","SD","","","",""
"17108-21952","WR","Michael","","Floyd","7.3","10","4900","WAS@ARI","ARI","WAS","","","",""
"17108-11999","WR","Victor","","Cruz","6.3700000762939455","10","4900","NYG@PIT","NYG","PIT","","","",""
"17108-33578","RB","Jalen","","Richard","6.381817904385653","11","4800","BUF@OAK","OAK","BUF","","","",""
"17108-7831","K","Sebastian","","Janikowski","9","11","4800","BUF@OAK","OAK","BUF","","","",""
"17108-40857","RB","Peyton","","Barber","4.442857197352818","7","4800","TB@SD","TB","SD","","","",""
"17108-54741","WR","Seth","","Roberts","7.081818320534446","11","4800","BUF@OAK","OAK","BUF","","","",""
"17108-24569","K","Chandler","","Catanzaro","6.7272727272727275","11","4800","WAS@ARI","ARI","WAS","","","",""
"17108-12552","D","Washington","","Redskins","6.181818181818182","11","4700","WAS@ARI","WAS","ARI","","","",""
"17108-32058","K","Chris","","Boswell","6.181818181818182","11","4700","NYG@PIT","PIT","NYG","Q","Abdomen","",""
"17108-24912","K","Dustin","","Hopkins","9.909090909090908","11","4700","WAS@ARI","WAS","ARI","","","",""
"17108-31871","RB","Charles","","Sims","9.949999809265137","4","4700","TB@SD","TB","SD","IR","Knee","",""
"17108-30244","RB","Matt","","Jones","10.185714721679688","7","4600","WAS@ARI","WAS","ARI","","","",""
"17108-32429","K","Josh","","Lambo","9.090909090909092","11","4600","TB@SD","SD","TB","","","",""
"17108-6870","TE","Vernon","","Davis","7.25","10","4600","WAS@ARI","WAS","ARI","","","",""
"17108-11522","WR","Marcus","","Easley","4.100000063578288","3","4500","BUF@OAK","BUF","OAK","NA","Kneecap","",""
"17108-12547","D","Pittsburgh","","Steelers","6.363636363636363","11","4500","NYG@PIT","PIT","NYG","","","",""
"17108-12548","D","San Diego","","Chargers","8.272727272727273","11","4500","TB@SD","SD","TB","","","",""
