"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17107-27457","WR","Kenny","","Stills","8.272727272727273","11","5600","MIA@BAL","MIA","BAL","","","",""
"17107-29593","WR","Marqise","","Lee","8.509090770374645","11","5600","DEN@JAC","JAC","DEN","","","",""
"17107-38509","RB","Wendell","","Smallwood","4.75","10","5500","PHI@CIN","PHI","CIN","","","",""
"17107-6808","QB","Matt","","Moore","0.36000001430511475","1","5500","MIA@BAL","MIA","BAL","","","",""
"17107-7844","QB","Chad","","Henne","-0.20000000298023224","1","5500","DEN@JAC","JAC","DEN","","","",""
"17107-7972","RB","Darren","","Sproles","8.472726995294744","11","5500","PHI@CIN","PHI","CIN","","","",""
"17107-22848","QB","Austin","","Davis","7.393333435058594","3","5500","DEN@JAC","DEN","JAC","","","",""
"17107-14704","WR","Chris","","Hogan","6.780000305175781","10","5500","LA@NE","NE","LA","Q","Back","",""
"17107-21971","TE","Coby","","Fleener","8.0727275501598","11","5500","DET@NO","NO","DET","","","",""
"17107-40669","WR","Tyler","","Boyd","5.854545593261719","11","5400","PHI@CIN","CIN","PHI","","","",""
"17107-30108","WR","Marquess","","Wilson","13.25","2","5400","SF@CHI","CHI","SF","","","",""
"17107-14349","WR","Jeremy","","Kerley","7.436363913796165","11","5300","SF@CHI","SF","CHI","","","",""
"17107-29780","TE","Zach","","Ertz","6.922222137451172","9","5300","PHI@CIN","PHI","CIN","","","",""
"17107-45683","RB","Kapri","","Bibbs","3.2142857142857144","7","5300","DEN@JAC","DEN","JAC","","","",""
"17107-23045","K","Justin","","Tucker","11","11","5200","MIA@BAL","BAL","MIA","","","",""
"17107-14198","QB","Christian","","Ponder","0","0","5200","SF@CHI","SF","CHI","","","",""
"17107-14317","TE","Julius","","Thomas","7.4555553860134545","9","5200","DEN@JAC","JAC","DEN","D","Back","",""
"17107-34295","WR","Breshad","","Perriman","5.209999847412109","10","5200","MIA@BAL","BAL","MIA","","","",""
"17107-6768","WR","Eddie","","Royal","7.933333502875434","9","5100","SF@CHI","CHI","SF","Q","Toe","",""
"17107-28930","RB","James","","White","8.563636086203836","11","5100","LA@NE","NE","LA","","","",""
"17107-6448","TE","Martellus","","Bennett","9.090909090909092","11","5100","LA@NE","NE","LA","Q","Ankle","",""
"17107-43413","RB","Kenneth","","Dixon","4.271428516932896","7","5100","MIA@BAL","BAL","MIA","","","",""
"17107-10647","K","Matt","","Bryant","10.818181818181818","11","5100","KC@ATL","ATL","KC","","","",""
"17107-54687","RB","Charcandrick","","West","4.279999923706055","10","5100","KC@ATL","KC","ATL","","","",""
"17107-14339","RB","Dion","","Lewis","7.099999904632568","2","5000","LA@NE","NE","LA","","","",""
"17107-30253","QB","Jeff","","Driskel","0","0","5000","PHI@CIN","CIN","PHI","","","",""
"17107-30788","QB","Tyler","","Bray","0","0","5000","KC@ATL","KC","ATL","","","",""
"17107-8803","QB","Chase","","Daniel","-0.019999999552965164","2","5000","PHI@CIN","PHI","CIN","","","",""
"17107-34459","QB","B.J.","","Daniels","0.9200000166893005","4","5000","SF@CHI","CHI","SF","","","",""
"17107-47772","QB","Brandon","","Doughty","0","0","5000","MIA@BAL","MIA","BAL","","","",""
"17107-25760","WR","Allen","","Hurns","7.563636086203835","11","5000","DEN@JAC","JAC","DEN","O","Hamstring","",""
"17107-29915","QB","Brett","","Hundley","-0.1599999964237213","2","5000","HOU@GB","GB","HOU","","","",""
"17107-45797","QB","Garrett","","Grayson","0","1","5000","DET@NO","NO","DET","","","",""
"17107-12531","D","Denver","","Broncos","10.363636363636363","11","5000","DEN@JAC","DEN","JAC","","","",""
"17107-27908","TE","C.J.","","Fiedorowicz","7.309091047807173","11","5000","HOU@GB","HOU","GB","","","",""
"17107-29445","QB","Sean","","Mannion","1.2400000095367432","1","5000","LA@NE","LA","NE","","","",""
"17107-70464","QB","Josh","","Woodrum","0","0","5000","SF@CHI","CHI","SF","","","",""
"17107-27982","QB","Jake","","Rudock","0","0","5000","DET@NO","DET","NO","","","",""
"17107-6479","WR","Anquan","","Boldin","9.01818154074929","11","5000","DET@NO","DET","NO","","","",""
"17107-31061","RB","T.J.","","Yeldon","7.390909368341619","11","5000","DEN@JAC","JAC","DEN","","","",""
"17107-26458","WR","Tavon","","Austin","8.10909063165838","11","5000","LA@NE","LA","NE","D","Chest","",""
"17107-25969","QB","Tom","","Savage","0","0","5000","HOU@GB","HOU","GB","","","",""
"17107-8051","QB","Luke","","McCown","6.199999809265137","2","5000","DET@NO","NO","DET","","","",""
"17107-8071","QB","Dan","","Orlovsky","5.519999980926514","2","5000","DET@NO","DET","NO","","","",""
"17107-43956","QB","David","","Fales","0","0","5000","SF@CHI","CHI","SF","","","",""
"17107-31170","QB","Brandon","","Allen","0","0","5000","DEN@JAC","JAC","DEN","","","",""
"17107-44500","QB","Keith","","Wenning","0","0","5000","PHI@CIN","CIN","PHI","","","",""
"17107-70127","QB","Griffin","","Neal","0","0","5000","DET@NO","NO","DET","","","",""
"17107-29357","RB","Kenjon","","Barner","2.9777776930067272","9","4900","PHI@CIN","PHI","CIN","","","",""
"17107-7900","K","Stephen","","Gostkowski","7.818181818181818","11","4900","LA@NE","NE","LA","","","",""
"17107-11495","WR","Brandon","","LaFell","7.954545454545454","11","4900","PHI@CIN","CIN","PHI","","","",""
"17107-32045","TE","Vance","","McDonald","8.133332994249132","9","4900","SF@CHI","SF","CHI","","","",""
"17107-14643","RB","DuJuan","","Harris","6.1400001525878904","5","4900","SF@CHI","SF","CHI","","","",""
"17107-14240","TE","Lance","","Kendricks","6.590909090909091","11","4900","LA@NE","LA","NE","","","",""
"17107-6782","K","Matt","","Prater","9.272727272727273","11","4800","DET@NO","DET","NO","","","",""
"17107-29314","TE","Richard","","Rodgers","3.779999923706055","10","4800","HOU@GB","GB","HOU","","","",""
"17107-11425","RB","Ryan","","Mathews","10.359999847412109","10","4800","PHI@CIN","PHI","CIN","O","Knee - mcl","",""
"17107-48380","K","Wil","","Lutz","8.727272727272727","11","4800","DET@NO","NO","DET","","","",""
"17107-11532","TE","Dennis","","Pitta","6.354545593261719","11","4800","MIA@BAL","BAL","MIA","","","",""
"17107-14288","WR","Torrey","","Smith","5.470000076293945","10","4800","SF@CHI","SF","CHI","","","",""
"17107-29725","TE","Levine","","Toilolo","3.8125","8","4700","KC@ATL","ATL","KC","","","",""
"17107-29734","RB","Ty","","Montgomery","5.290000152587891","10","4700","HOU@GB","GB","HOU","","","",""
"17107-28202","RB","Jeremy","","Langford","6.399999891008649","7","4700","SF@CHI","CHI","SF","","","",""
"17107-7761","TE","Jared","","Cook","5.4","5","4700","HOU@GB","GB","HOU","","","",""
"17107-26247","K","Brandon","","McManus","9.454545454545455","11","4700","DEN@JAC","DEN","JAC","","","",""
"17107-31406","RB","Alfred","","Blue","2.3777777353922525","9","4700","HOU@GB","HOU","GB","Q","Calf","",""
"17107-6427","K","Connor","","Barth","5.636363636363637","11","4700","SF@CHI","CHI","SF","","","",""
"17107-27441","RB","Damien","","Williams","6.3799999237060545","10","4700","MIA@BAL","MIA","BAL","","","",""
"17107-33714","K","Cairo","","Santos","9.636363636363637","11","4700","KC@ATL","KC","ATL","","","",""
"17107-6664","TE","Jacob","","Tamme","6.25","8","4600","KC@ATL","ATL","KC","IR","Shoulder","",""
"17107-32418","RB","Christine","","Michael","10.69000015258789","10","4600","HOU@GB","GB","HOU","","","",""
"17107-40126","TE","Austin","","Hooper","5.775000095367432","8","4600","KC@ATL","ATL","KC","","","",""
"17107-12525","D","Atlanta","","Falcons","5.818181818181818","11","4600","KC@ATL","ATL","KC","","","",""
"17107-6897","K","Mason","","Crosby","8.181818181818182","11","4600","HOU@GB","GB","HOU","","","",""
"17107-12541","D","New England","","Patriots","6.363636363636363","11","4600","LA@NE","NE","LA","","","",""
"17107-12555","D","Baltimore","","Ravens","9.454545454545455","11","4600","MIA@BAL","BAL","MIA","","","",""
"17107-12055","TE","Logan","","Paulsen","0.42857142857142855","7","4600","SF@CHI","CHI","SF","","","",""
"17107-52560","WR","Geronimo","","Allison","2.825000047683716","4","4600","HOU@GB","GB","HOU","","","",""
"17107-11712","RB","Joique","","Bell","0.6000000238418579","1","4600","SF@CHI","CHI","SF","","","",""
"17107-39427","WR","Quinton","","Patton","4.809091047807173","11","4500","SF@CHI","SF","CHI","Q","Concussion","",""
"17107-6660","RB","Donald","","Brown","6.950000127156575","6","4500","LA@NE","NE","LA","","","",""
"17107-39428","RB","Kyle","","Juszczyk","3.1363636363636362","11","4500","MIA@BAL","BAL","MIA","","","",""
"17107-46088","RB","Jhurell","","Pressley","0","0","4500","KC@ATL","ATL","KC","","","",""
"17107-54280","WR","Duke","","Williams","0","0","4500","LA@NE","LA","NE","","","",""
"17107-6672","TE","Marcedes","","Lewis","3.290000152587891","10","4500","DEN@JAC","JAC","DEN","IR","Calf","",""
"17107-22034","WR","Chris","","Givens","3.7928570338657925","14","4500","PHI@CIN","PHI","CIN","","","",""
"17107-30228","WR","Tyler","","Murphy","2.0999999046325684","1","4500","MIA@BAL","MIA","BAL","","","",""
"17107-31261","RB","Tre","","Mason","3.269230769230769","13","4500","LA@NE","LA","NE","O","Personal","",""
"17107-32287","WR","Cayleb","","Jones","0","0","4500","PHI@CIN","PHI","CIN","","","",""
"17107-22051","TE","Orson","","Charles","0","0","4500","DET@NO","DET","NO","","","",""
"17107-14372","WR","Aldrick","","Robinson","2.512500047683716","8","4500","KC@ATL","ATL","KC","","","",""
"17107-31269","RB","Corey","","Grant","1.6","5","4500","DEN@JAC","JAC","DEN","","","",""
"17107-7718","RB","Cedric","","Peerman","0","4","4500","PHI@CIN","CIN","PHI","","","",""
"17107-32807","TE","Anthony","","Denham","0","0","4500","PHI@CIN","PHI","CIN","","","",""
"17107-62508","TE","James","","O'Shaughnessy","0.44999998807907104","2","4500","KC@ATL","KC","ATL","","","",""
"17107-6702","K","Phil","","Dawson","7.090909090909091","11","4500","SF@CHI","SF","CHI","","","",""
"17107-22063","WR","Keshawn","","Martin","-2","1","4500","SF@CHI","SF","CHI","","","",""
"17107-62515","TE","Neal","","Sterling","2.049999952316284","2","4500","DEN@JAC","JAC","DEN","","","",""
"17107-29237","WR","Chris","","Harper","2.8999999364217124","3","4500","SF@CHI","SF","CHI","","","",""
"17107-30261","K","Caleb","","Sturgis","9.727272727272727","11","4500","PHI@CIN","PHI","CIN","","","",""
"17107-32309","TE","M.J.","","McFarland","0","0","4500","PHI@CIN","PHI","CIN","","","",""
"17107-14905","WR","Kamar","","Aiken","3.099999861283736","11","4500","MIA@BAL","BAL","MIA","Q","Thigh","",""
"17107-14394","TE","Virgil","","Green","5.016666730244954","6","4500","DEN@JAC","DEN","JAC","","","",""
"17107-27199","RB","Marcus","","Murphy","0.4000000059604645","2","4500","DET@NO","NO","DET","","","",""
"17107-28226","WR","Aaron","","Burbridge","0.2","5","4500","SF@CHI","SF","CHI","","","",""
"17107-39492","TE","Josh","","Hill","3.942857197352818","7","4500","DET@NO","NO","DET","","","",""
"17107-14406","RB","Bruce","","Miller","2.589999961853027","10","4500","SF@CHI","SF","CHI","","","",""
"17107-12872","RB","James","","Develin","0.3333333333333333","3","4500","LA@NE","NE","LA","","","",""
"17107-28744","RB","Raheem","","Mostert","-0.25","8","4500","SF@CHI","SF","CHI","","","",""
"17107-7244","RB","John","","Kuhn","4.1333334181043835","9","4500","DET@NO","NO","DET","","","",""
"17107-6742","TE","Brent","","Celek","2.366666634877523","6","4500","PHI@CIN","PHI","CIN","","","",""
"17107-39512","RB","Kendall","","Gaskins","3.674999952316284","4","4500","SF@CHI","SF","CHI","","","",""
"17107-28249","RB","David","","Cobb","2.9857142312186107","7","4500","SF@CHI","CHI","SF","","","",""
"17107-30297","TE","Trey","","Burton","3.4444444444444446","9","4500","PHI@CIN","PHI","CIN","","","",""
"17107-31321","RB","Jay","","Prosch","0.375","4","4500","HOU@GB","HOU","GB","","","",""
"17107-22109","K","Greg","","Zuerlein","6.8","10","4500","LA@NE","LA","NE","","","",""
"17107-27229","RB","Ameer","","Abdullah","12.149999618530273","2","4500","DET@NO","DET","NO","IR","Foot","",""
"17107-29277","TE","Stephen","","Anderson","2.8000000544956754","7","4500","HOU@GB","HOU","GB","","","",""
"17107-22116","RB","Cyrus","","Gray","0","0","4500","KC@ATL","ATL","KC","","","",""
"17107-64104","RB","Terrell","","Watson","0","0","4500","DEN@JAC","DEN","JAC","","","",""
"17107-29290","WR","Bryce","","Treggs","3.2666667302449546","3","4500","PHI@CIN","PHI","CIN","","","",""
"17107-29805","RB","Ryan","","Hewitt","1","1","4500","PHI@CIN","CIN","PHI","","","",""
"17107-11890","WR","Bryan","","Walters","1.600000023841858","4","4500","DEN@JAC","JAC","DEN","","","",""
"17107-38514","WR","Kevin","","White","7.275000095367432","4","4500","SF@CHI","CHI","SF","IR","Lower leg","",""
"17107-29304","RB","Daniel","","Lasco","1.7666667302449544","3","4500","DET@NO","NO","DET","O","Hamstring","",""
"17107-27771","WR","Cody","","Latimer","0.925000011920929","4","4500","DEN@JAC","DEN","JAC","","","",""
"17107-33403","WR","Tevin","","Jones","0","0","4500","HOU@GB","HOU","GB","","","",""
"17107-29830","WR","Shaq","","Evans","0","0","4500","LA@NE","NE","LA","","","",""
"17107-25225","WR","Quinshad","","Davis","0","0","4500","DET@NO","DET","NO","","","",""
"17107-27273","RB","Andy","","Janovich","2.3142858232770647","7","4500","DEN@JAC","DEN","JAC","IR","Ankle","",""
"17107-28815","RB","Akeem","","Hunt","2.5","3","4500","HOU@GB","HOU","GB","","","",""
"17107-29327","WR","Bralon","","Addison","0","0","4500","DEN@JAC","DEN","JAC","","","",""
"17107-33424","WR","Mose","","Frazier","0","0","4500","SF@CHI","SF","CHI","","","",""
"17107-25751","TE","Chris","","Pantale","0","0","4500","PHI@CIN","PHI","CIN","","","",""
"17107-28311","TE","MarQueis","","Gray","2.933333396911621","6","4500","MIA@BAL","MIA","BAL","","","",""
"17107-62616","RB","Zach","","Zenner","4.483333269755046","6","4500","DET@NO","DET","NO","","","",""
"17107-62617","TE","Khari","","Lee","0","1","4500","DET@NO","DET","NO","","","",""
"17107-45723","TE","Crockett","","Gillmore","3.4200000762939453","5","4500","MIA@BAL","BAL","MIA","O","Thigh","",""
"17107-62619","K","Andrew","","Franks","6.181818181818182","11","4500","MIA@BAL","MIA","BAL","","","",""
"17107-15006","RB","Shaun","","Draughn","5.255555470784505","9","4500","SF@CHI","SF","CHI","","","",""
"17107-62623","RB","John","","Crockett","1.0499999523162842","2","4500","HOU@GB","GB","HOU","IR","Shoulder","",""
"17107-62628","WR","DeAndre","","Carter","0","0","4500","LA@NE","NE","LA","","","",""
"17107-6823","TE","John","","Phillips","3.25","4","4500","DET@NO","NO","DET","","","",""
"17107-29351","WR","De'Anthony","","Thomas","0.9499999682108561","6","4500","KC@ATL","KC","ATL","","","",""
"17107-62631","RB","Gus","","Johnson","0","0","4500","KC@ATL","ATL","KC","","","",""
"17107-62633","TE","Matt","","Lengel","0","0","4500","LA@NE","NE","LA","","","",""
"17107-46767","TE","Je'Ron","","Hamm","0","1","4500","SF@CHI","SF","CHI","","","",""
"17107-7856","WR","Matthew","","Slater","0.16666666666666666","3","4500","LA@NE","NE","LA","Q","Foot","",""
"17107-30385","WR","Marlon","","Brown","2.0222223069932728","9","4500","DEN@JAC","DEN","JAC","","","",""
"17107-31417","WR","James","","Wright","1.5999999727521623","7","4500","PHI@CIN","CIN","PHI","","","",""
"17107-28346","TE","Maxx","","Williams","4.066666603088379","12","4500","MIA@BAL","BAL","MIA","IR","Knee","",""
"17107-25789","WR","Rashawn","","Scott","0","0","4500","MIA@BAL","MIA","BAL","","","",""
"17107-11457","WR","Arrelious","","Benn","2.512500047683716","8","4500","DEN@JAC","JAC","DEN","","","",""
"17107-30403","WR","Chris","","Conley","5","11","4500","KC@ATL","KC","ATL","","","",""
"17107-70342","TE","Temarrick","","Hemingway","0","0","4500","LA@NE","LA","NE","","","",""
"17107-6857","RB","Justin","","Forsett","5.040000152587891","5","4500","DET@NO","DET","NO","","","",""
"17107-27338","RB","Rex","","Burkhead","2.183333396911621","6","4500","PHI@CIN","CIN","PHI","","","",""
"17107-31435","TE","Nic","","Jacobs","0.36666667461395264","3","4500","MIA@BAL","BAL","MIA","","","",""
"17107-62668","TE","John","","Peters","0","0","4500","PHI@CIN","CIN","PHI","","","",""
"17107-16078","TE","Ross","","Travis","0.75","4","4500","KC@ATL","KC","ATL","","","",""
"17107-48344","WR","Albert","","Wilson","4.733333163791233","9","4500","KC@ATL","KC","ATL","","","",""
"17107-22746","WR","Kashif","","Moore","0","0","4500","KC@ATL","KC","ATL","","","",""
"17107-29404","RB","Byron","","Marshall","0","0","4500","PHI@CIN","PHI","CIN","","","",""
"17107-24797","RB","Juwan","","Thompson","6.099999904632568","1","4500","DEN@JAC","DEN","JAC","","","",""
"17107-34014","WR","Aaron","","Dobson","3.433333396911621","6","4500","DET@NO","DET","NO","","","",""
"17107-39649","RB","Benny","","Cunningham","2.7299999237060546","10","4500","LA@NE","LA","NE","","","",""
"17107-22754","TE","Garrett","","Celek","4.666666666666667","9","4500","SF@CHI","SF","CHI","","","",""
"17107-61666","WR","Jared","","Dangerfield","0","0","4500","DET@NO","NO","DET","","","",""
"17107-28907","WR","Alex","","Erickson","0.44545455412431195","11","4500","PHI@CIN","CIN","PHI","","","",""
"17107-12527","D","Chicago","","Bears","5.363636363636363","11","4500","SF@CHI","CHI","SF","","","",""
"17107-11504","WR","Andre","","Roberts","3.1272728659889917","11","4500","DET@NO","DET","NO","","","",""
"17107-22258","RB","Travaris","","Cadet","3.3666665818956165","9","4500","DET@NO","NO","DET","","","",""
"17107-12533","D","Green Bay","","Packers","4.818181818181818","11","4500","HOU@GB","GB","HOU","","","",""
"17107-47861","TE","Mitchell","","Henry","0","2","4500","MIA@BAL","BAL","MIA","","","",""
"17107-22774","RB","Jonas","","Gray","4.100000108991351","7","4500","DEN@JAC","JAC","DEN","","","",""
"17107-11511","TE","Tony","","Moeaki","4.433333396911621","3","4500","SF@CHI","CHI","SF","","","",""
"17107-44791","RB","Bronson","","Hill","0","0","4500","DEN@JAC","JAC","DEN","","","",""
"17107-6904","WR","Devin","","Hester","-0.2","10","4500","MIA@BAL","BAL","MIA","","","",""
"17107-28408","WR","Kyle","","Prater","0","0","4500","DET@NO","NO","DET","","","",""
"17107-33531","TE","Ben","","Koyack","3.7249999046325684","4","4500","DEN@JAC","JAC","DEN","","","",""
"17107-38651","TE","Beau","","Sandland","0","0","4500","HOU@GB","GB","HOU","","","",""
"17107-39678","TE","E.J.","","Bibbs","0.6000000238418579","2","4500","DEN@JAC","JAC","DEN","","","",""
"17107-47870","TE","Tyler","","Higbee","0.9428571292332241","7","4500","LA@NE","LA","NE","","","",""
"17107-28933","WR","Jared","","Abbrederis","0.6499999761581421","2","4500","HOU@GB","GB","HOU","","","",""
"17107-27403","TE","Blake","","Bell","0.5","4","4500","SF@CHI","SF","CHI","","","",""
"17107-12556","D","Houston","","Texans","5.636363636363637","11","4500","HOU@GB","HOU","GB","","","",""
"17107-25356","TE","Benson","","Browne","0","0","4500","LA@NE","LA","NE","","","",""
"17107-30989","RB","Kenyan","","Drake","3.5250000953674316","8","4500","MIA@BAL","MIA","BAL","Q","Knee","",""
"17107-27918","TE","Henry","","Krieger-Coble","0","0","4500","DEN@JAC","DEN","JAC","","","",""
