"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17026-14626","WR","Doug","","Baldwin","13.45","10","6800","SEA@TB","SEA","TB","","","",""
"17026-7659","QB","Ryan","","Fitzpatrick","12.168888515896267","9","6800","NE@NYJ","NYJ","NE","","","",""
"17026-11779","RB","LeGarrette","","Blount","15.63000030517578","10","6800","NE@NYJ","NE","NYJ","","","",""
"17026-6899","RB","Matt","","Forte","14.860000610351562","10","6800","NE@NYJ","NYJ","NE","","","",""
"17026-28473","RB","Carlos","","Hyde","13.237500190734863","8","6800","SF@MIA","SF","MIA","","","",""
"17026-9392","WR","Michael","","Crabtree","12.40999984741211","10","6700","CAR@OAK","OAK","CAR","Q","Ankle","",""
"17026-6607","WR","Mike","","Wallace","12.669999694824218","10","6700","CIN@BAL","BAL","CIN","","","",""
"17026-11505","WR","Emmanuel","","Sanders","11.180000305175781","10","6600","KC@DEN","DEN","KC","","","",""
"17026-34331","RB","Latavius","","Murray","14.787500381469727","8","6600","CAR@OAK","OAK","CAR","Q","Ankle","",""
"17026-6898","QB","Jay","","Cutler","10.351999664306641","5","6600","TEN@CHI","CHI","TEN","D","Shoulder","",""
"17026-8052","RB","Rashad","","Jennings","9.985714503696986","7","6600","NYG@CLE","NYG","CLE","","","",""
"17026-62535","WR","Tyrell","","Williams","11.75","10","6500","SD@HOU","SD","HOU","","","",""
"17026-6828","RB","Tim","","Hightower","6.079999923706055","10","6500","LA@NO","NO","LA","","","",""
"17026-8005","QB","Alex","","Smith","14.497777303059896","9","6500","KC@DEN","KC","DEN","","","",""
"17026-44449","WR","Willie","","Snead","11.38888888888889","9","6400","LA@NO","NO","LA","","","",""
"17026-21970","RB","Doug","","Martin","9.375","4","6400","SEA@TB","TB","SEA","","","",""
"17026-30237","RB","Mike","","Gillislee","7.05999984741211","10","6400","JAC@BUF","BUF","JAC","O","Hamstring","",""
"17026-6803","QB","Josh","","McCown","11.305000305175781","4","6400","NYG@CLE","CLE","NYG","","","",""
"17026-7859","WR","Julian","","Edelman","9.45","10","6400","NE@NYJ","NE","NYJ","Q","Foot","",""
"17026-33557","TE","Tyler","","Eifert","9.600000381469727","4","6400","CIN@BAL","CIN","BAL","","","",""
"17026-29587","QB","Cody","","Kessler","9.819999694824219","8","6400","NYG@CLE","CLE","NYG","O","Concussion","",""
"17026-28573","WR","Michael","","Thomas","12.20999984741211","10","6400","LA@NO","NO","LA","","","",""
"17026-33076","TE","Travis","","Kelce","10.140000152587891","10","6300","KC@DEN","KC","DEN","","","",""
"17026-54607","RB","Terrance","","West","9.45","10","6300","CIN@BAL","BAL","CIN","","","",""
"17026-21994","QB","Brock","","Osweiler","12.723999786376954","10","6300","SD@HOU","HOU","SD","","","",""
"17026-33260","WR","DeVante","","Parker","8.833333333333334","9","6300","SF@MIA","MIA","SF","","","",""
"17026-6735","WR","Steve","","Smith Sr.","11.699999809265137","8","6300","CIN@BAL","BAL","CIN","","","",""
"17026-39580","RB","Devontae","","Booker","6.8","10","6300","KC@DEN","DEN","KC","","","",""
"17026-7283","WR","Jeremy","","Maclin","8.0625","8","6200","KC@DEN","KC","DEN","O","Groin","",""
"17026-22163","WR","Rishard","","Matthews","10.818181818181818","11","6200","TEN@CHI","TEN","CHI","","","",""
"17026-6863","TE","Delanie","","Walker","11.4","10","6100","TEN@CHI","TEN","CHI","","","",""
"17026-27477","WR","Sterling","","Shepard","9.95999984741211","10","6100","NYG@CLE","NYG","CLE","","","",""
"17026-29715","QB","Kevin","","Hogan","6.21999994913737","3","6000","NYG@CLE","CLE","NYG","","","",""
"17026-42028","WR","Will","","Fuller","8.737500190734863","8","6000","SD@HOU","HOU","SD","","","",""
"17026-31798","QB","Bryce","","Petty","5.139999866485596","2","6000","NE@NYJ","NYJ","NE","","","",""
"17026-54604","QB","Jimmy","","Garoppolo","8.859999656677246","4","6000","NE@NYJ","NE","NYJ","","","",""
"17026-53681","WR","Tyreek","","Hill","8.609999847412109","10","6000","KC@DEN","KC","DEN","","","",""
"17026-21941","QB","Robert","","Griffin III","10.300000190734863","1","6000","NYG@CLE","CLE","NYG","IR","Shoulder","",""
"17026-21959","QB","Brandon","","Weeden","11.403333028157553","6","6000","SD@HOU","HOU","SD","","","",""
"17026-22994","QB","Case","","Keenum","13.428888956705729","9","6000","LA@NO","LA","NO","","","",""
"17026-22027","QB","Nick","","Foles","14","2","6000","KC@DEN","KC","DEN","","","",""
"17026-6679","QB","Matt","","Schaub","-0.20000000298023224","1","6000","ARI@ATL","ATL","ARI","","","",""
"17026-30231","QB","Jacoby","","Brissett","9.433333079020182","3","6000","NE@NYJ","NE","NYJ","IR","Thumb","",""
"17026-38435","QB","Jared","","Goff","6.460000038146973","1","6000","LA@NO","LA","NO","","","",""
"17026-7744","QB","Drew","","Stanton","3.265000104904175","4","6000","ARI@ATL","ARI","ATL","","","",""
"17026-7778","QB","Matt","","Cassel","0.25","2","6000","TEN@CHI","TEN","CHI","","","",""
"17026-33463","QB","Paxton","","Lynch","12.0600004196167","2","6000","KC@DEN","DEN","KC","","","",""
"17026-7872","QB","Brian","","Hoyer","13.266666412353516","6","6000","TEN@CHI","CHI","TEN","IR","Forearm","",""
"17026-32514","QB","Trevone","","Boykin","2.450000047683716","2","6000","SEA@TB","SEA","TB","","","",""
"17026-7965","TE","Antonio","","Gates","9","8","6000","SD@HOU","SD","HOU","","","",""
"17026-7970","QB","Charlie","","Whitehurst","10.380000114440918","1","6000","NYG@CLE","CLE","NYG","","","",""
"17026-25410","QB","Mike","","Glennon","9","1","6000","SEA@TB","TB","SEA","","","",""
"17026-14194","QB","Blaine","","Gabbert","15.539999389648438","5","6000","SF@MIA","SF","MIA","","","",""
"17026-14211","RB","Mark","","Ingram","12.269999694824218","10","6000","LA@NO","NO","LA","Q","Concussion","",""
"17026-29605","QB","Matt","","Barkley","1.1399999856948853","1","6000","TEN@CHI","CHI","TEN","","","",""
"17026-14267","QB","Ryan","","Mallett","0.029999999329447746","2","6000","CIN@BAL","BAL","CIN","","","",""
"17026-62538","WR","Cameron","","Meredith","8.512499809265137","8","5900","TEN@CHI","CHI","TEN","","","",""
"17026-31047","QB","AJ","","McCarron","8.17999976021903","7","5900","CIN@BAL","CIN","BAL","","","",""
"17026-22018","WR","Mohamed","","Sanu","8.05","10","5900","ARI@ATL","ATL","ARI","","","",""
"17026-11864","RB","Chris","","Ivory","6.337500095367432","8","5900","JAC@BUF","JAC","BUF","","","",""
"17026-31397","RB","Jeremy","","Hill","10.9","10","5900","CIN@BAL","CIN","BAL","","","",""
"17026-14704","WR","Chris","","Hogan","6.533333248562283","9","5800","NE@NYJ","NE","NYJ","Q","Back","",""
"17026-29593","WR","Marqise","","Lee","8.169999694824218","10","5800","JAC@BUF","JAC","BUF","","","",""
"17026-24641","WR","Sammy","","Watkins","4.650000095367432","2","5700","JAC@BUF","BUF","JAC","Q","Foot","",""
"17026-54684","RB","Isaiah","","Crowell","11.254545731977982","11","5700","NYG@CLE","CLE","NYG","","","",""
"17026-21971","TE","Coby","","Fleener","8.09000015258789","10","5700","LA@NO","NO","LA","","","",""
"17026-25290","RB","Giovani","","Bernard","10.280000305175781","10","5700","CIN@BAL","CIN","BAL","IR","Knee - acl","",""
"17026-27457","WR","Kenny","","Stills","7.630000305175781","10","5700","SF@MIA","MIA","SF","Q","Calf","",""
"17026-27776","RB","Tevin","","Coleman","14.557143075125557","7","5600","ARI@ATL","ATL","ARI","","","",""
"17026-28930","RB","James","","White","9","10","5600","NE@NYJ","NE","NYJ","","","",""
"17026-54606","WR","John","","Brown","6.666666666666667","9","5600","ARI@ATL","ARI","ATL","","","",""
"17026-33472","RB","C.J.","","Prosise","8.75","6","5600","SEA@TB","SEA","TB","O","Shoulder","",""
"17026-40669","WR","Tyler","","Boyd","5.570000076293946","10","5600","CIN@BAL","CIN","BAL","","","",""
"17026-40845","TE","Hunter","","Henry","8.637499809265137","8","5600","SD@HOU","SD","HOU","","","",""
"17026-28677","QB","Matt","","McGloin","5.340000152587891","2","5500","CAR@OAK","OAK","CAR","","","",""
"17026-6448","TE","Martellus","","Bennett","9.59000015258789","10","5500","NE@NYJ","NE","NYJ","Q","Ankle","",""
"17026-22848","QB","Austin","","Davis","7.393333435058594","3","5500","KC@DEN","DEN","KC","","","",""
"17026-34154","WR","J.J.","","Nelson","5.75","8","5500","ARI@ATL","ARI","ATL","","","",""
"17026-47523","WR","Tajae","","Sharpe","6.763636502352628","11","5500","TEN@CHI","TEN","CHI","","","",""
"17026-22035","WR","Travis","","Benjamin","9.200000339084202","9","5500","SD@HOU","SD","HOU","Q","Knee","",""
"17026-6808","QB","Matt","","Moore","0.36000001430511475","1","5500","SF@MIA","MIA","SF","","","",""
"17026-7844","QB","Chad","","Henne","-0.20000000298023224","1","5500","JAC@BUF","JAC","BUF","","","",""
"17026-14317","TE","Julius","","Thomas","7.4555553860134545","9","5500","JAC@BUF","JAC","BUF","O","Back","",""
"17026-14320","RB","Bilal","","Powell","7.919999694824218","10","5500","NE@NYJ","NYJ","NE","","","",""
"17026-14349","WR","Jeremy","","Kerley","7.840000152587891","10","5400","SF@MIA","SF","MIA","","","",""
"17026-54782","TE","Cameron","","Brate","8.780000305175781","10","5400","SEA@TB","TB","SEA","","","",""
"17026-6768","WR","Eddie","","Royal","8.9375","8","5400","TEN@CHI","CHI","TEN","Q","Toe","",""
"17026-14336","RB","Jacquizz","","Rodgers","9.266666412353516","6","5300","SEA@TB","TB","SEA","Q","Foot","",""
"17026-30775","WR","Justin","","Hunter","5.6200000762939455","5","5300","JAC@BUF","BUF","JAC","","","",""
"17026-32243","WR","Marquise","","Goodwin","7.324999809265137","8","5300","JAC@BUF","BUF","JAC","","","",""
"17026-31732","WR","Corey","","Coleman","9.5","5","5300","NYG@CLE","CLE","NYG","","","",""
"17026-24671","WR","Adam","","Humphries","7.2","10","5200","SEA@TB","TB","SEA","","","",""
"17026-27908","TE","C.J.","","Fiedorowicz","7.419999694824218","10","5200","SD@HOU","HOU","SD","","","",""
"17026-14643","RB","DuJuan","","Harris","7.300000190734863","4","5200","SF@MIA","SF","MIA","","","",""
"17026-31061","RB","T.J.","","Yeldon","7.880000305175781","10","5200","JAC@BUF","JAC","BUF","Q","Ankle","",""
"17026-54687","RB","Charcandrick","","West","4.666666666666667","9","5200","KC@DEN","KC","DEN","","","",""
"17026-27050","WR","Tyler","","Lockett","4.55","10","5200","SEA@TB","SEA","TB","","","",""
"17026-6627","WR","Ted","","Ginn Jr.","6.040000152587891","10","5200","CAR@OAK","CAR","OAK","","","",""
"17026-31406","RB","Alfred","","Blue","2.3777777353922525","9","5200","SD@HOU","HOU","SD","O","Calf","",""
"17026-14198","QB","Christian","","Ponder","0","0","5200","SF@MIA","SF","MIA","","","",""
"17026-40857","RB","Peyton","","Barber","4.766666730244954","6","5200","SEA@TB","TB","SEA","","","",""
"17026-11495","WR","Brandon","","LaFell","8.219999694824219","10","5100","CIN@BAL","CIN","BAL","","","",""
"17026-10647","K","Matt","","Bryant","11","10","5100","ARI@ATL","ATL","ARI","","","",""
"17026-21952","WR","Michael","","Floyd","7.655555725097656","9","5100","ARI@ATL","ARI","ATL","Q","Hamstring","",""
"17026-54753","WR","Taylor","","Gabriel","8.457142966134208","7","5100","ARI@ATL","ATL","ARI","","","",""
"17026-23045","K","Justin","","Tucker","10.2","10","5100","CIN@BAL","BAL","CIN","","","",""
"17026-30788","QB","Tyler","","Bray","0","0","5000","KC@DEN","KC","DEN","","","",""
"17026-6373","QB","Derek","","Anderson","7.506666819254558","3","5000","CAR@OAK","CAR","OAK","","","",""
"17026-12539","D","Miami","","Dolphins","7.9","10","5000","SF@MIA","MIA","SF","","","",""
"17026-26877","QB","Jake","","Heaps","0","0","5000","SEA@TB","SEA","TB","","","",""
"17026-14645","WR","Dontrelle","","Inman","6.279999923706055","10","5000","SD@HOU","SD","HOU","","","",""
"17026-11615","QB","Joe","","Webb","0.20000000298023224","4","5000","CAR@OAK","CAR","OAK","","","",""
"17026-25969","QB","Tom","","Savage","0","0","5000","SD@HOU","HOU","SD","","","",""
"17026-24949","QB","EJ","","Manuel","1.6999999682108562","3","5000","JAC@BUF","BUF","JAC","","","",""
"17026-43413","RB","Kenneth","","Dixon","3.316666603088379","6","5000","CIN@BAL","BAL","CIN","","","",""
"17026-28080","WR","Devin","","Funchess","6.066666497124566","9","5000","CAR@OAK","CAR","OAK","","","",""
"17026-31170","QB","Brandon","","Allen","0","0","5000","JAC@BUF","JAC","BUF","","","",""
"17026-44500","QB","Keith","","Wenning","0","0","5000","CIN@BAL","CIN","BAL","","","",""
"17026-70127","QB","Griffin","","Neal","0","0","5000","LA@NO","NO","LA","","","",""
"17026-34295","WR","Breshad","","Perriman","4.911111195882161","9","5000","CIN@BAL","BAL","CIN","","","",""
"17026-10744","K","Graham","","Gano","8.9","10","5000","CAR@OAK","CAR","OAK","","","",""
"17026-28163","QB","Connor","","Cook","0","0","5000","CAR@OAK","OAK","CAR","","","",""
"17026-26141","QB","Ryan","","Nassib","6.71999979019165","1","5000","NYG@CLE","NYG","CLE","","","",""
"17026-23075","QB","Alex","","Tanney","7.960000038146973","1","5000","TEN@CHI","TEN","CHI","","","",""
"17026-30253","QB","Jeff","","Driskel","0","0","5000","CIN@BAL","CIN","BAL","","","",""
"17026-45683","RB","Kapri","","Bibbs","3.383333206176758","6","5000","KC@DEN","DEN","KC","","","",""
"17026-34459","QB","B.J.","","Daniels","0.9200000166893005","4","5000","TEN@CHI","CHI","TEN","","","",""
"17026-47772","QB","Brandon","","Doughty","0","0","5000","SF@MIA","MIA","SF","","","",""
"17026-45797","QB","Garrett","","Grayson","0","1","5000","LA@NO","NO","LA","","","",""
"17026-7919","QB","Kellen","","Clemens","-0.10000000149011612","1","5000","SD@HOU","SD","HOU","","","",""
"17026-26355","QB","Logan","","Thomas","0","0","5000","NYG@CLE","NYG","CLE","","","",""
"17026-41732","QB","Christian","","Hackenberg","0","0","5000","NE@NYJ","NYJ","NE","","","",""
"17026-29445","QB","Sean","","Mannion","1.2400000095367432","1","5000","LA@NO","LA","NO","","","",""
"17026-70446","QB","Joe","","Callahan","0","0","5000","NYG@CLE","CLE","NYG","","","",""
"17026-70464","QB","Josh","","Woodrum","0","0","5000","TEN@CHI","CHI","TEN","","","",""
"17026-8023","QB","Josh","","Johnson","0","0","5000","NYG@CLE","NYG","CLE","","","",""
"17026-28515","QB","Cardale","","Jones","0","0","5000","JAC@BUF","BUF","JAC","","","",""
"17026-8051","QB","Luke","","McCown","6.199999809265137","2","5000","LA@NO","NO","LA","","","",""
"17026-33702","QB","Ryan","","Griffin","0","0","5000","SEA@TB","TB","SEA","","","",""
"17026-43956","QB","David","","Fales","0","0","5000","TEN@CHI","CHI","TEN","","","",""
"17026-30652","WR","Tanner","","McEvoy","3.22400016784668","5","5000","SEA@TB","SEA","TB","Q","Toe","",""
"17026-29685","WR","Robert","","Woods","8.544444613986546","9","5000","JAC@BUF","BUF","JAC","O","Knee","",""
"17026-14339","RB","Dion","","Lewis","6.400000095367432","1","4900","NE@NYJ","NE","NYJ","","","",""
"17026-25760","WR","Allen","","Hurns","7.55","10","4900","JAC@BUF","JAC","BUF","","","",""
"17026-25837","RB","Duke","","Johnson Jr.","8.099999861283736","11","4900","NYG@CLE","CLE","NYG","","","",""
"17026-12531","D","Denver","","Broncos","10.8","10","4900","KC@DEN","DEN","KC","","","",""
"17026-12541","D","New England","","Patriots","6.2","10","4900","NE@NYJ","NE","NYJ","","","",""
"17026-12550","D","Seattle","","Seahawks","8.5","10","4900","SEA@TB","SEA","TB","","","",""
"17026-11532","TE","Dennis","","Pitta","6.5","10","4900","CIN@BAL","BAL","CIN","","","",""
"17026-54741","WR","Seth","","Roberts","6.530000305175781","10","4900","CAR@OAK","OAK","CAR","","","",""
"17026-28202","RB","Jeremy","","Langford","7.383333206176758","6","4900","TEN@CHI","CHI","TEN","","","",""
"17026-6704","WR","Percy","","Harvin","2.700000047683716","1","4900","JAC@BUF","BUF","JAC","Q","Migraine","",""
"17026-27266","WR","Quincy","","Enunwa","9.04000015258789","10","4900","NE@NYJ","NYJ","NE","","","",""
"17026-12055","TE","Logan","","Paulsen","0.5","6","4900","TEN@CHI","CHI","TEN","","","",""
"17026-33578","RB","Jalen","","Richard","6.790000152587891","10","4900","CAR@OAK","OAK","CAR","","","",""
"17026-26458","WR","Tavon","","Austin","7.569999694824219","10","4900","LA@NO","LA","NO","","","",""
"17026-29725","TE","Levine","","Toilolo","4.028571537562779","7","4800","ARI@ATL","ATL","ARI","","","",""
"17026-12526","D","Buffalo","","Bills","9","10","4800","JAC@BUF","BUF","JAC","","","",""
"17026-48380","K","Wil","","Lutz","8.9","10","4800","LA@NO","NO","LA","","","",""
"17026-12543","D","New York","","Giants","6.6","10","4800","NYG@CLE","NYG","CLE","","","",""
"17026-6422","TE","Gary","","Barnidge","6.654545177112926","11","4800","NYG@CLE","CLE","NYG","","","",""
"17026-32045","TE","Vance","","McDonald","8.149999618530273","8","4800","SF@MIA","SF","MIA","","","",""
"17026-39280","RB","Derrick","","Henry","5.155555725097656","9","4800","TEN@CHI","TEN","CHI","","","",""
"17026-6664","TE","Jacob","","Tamme","6.25","8","4800","ARI@ATL","ATL","ARI","IR","Shoulder","",""
"17026-7900","K","Stephen","","Gostkowski","7.5","10","4800","NE@NYJ","NE","NYJ","","","",""
"17026-11999","WR","Victor","","Cruz","6.611111111111111","9","4800","NYG@CLE","NYG","CLE","","","",""
"17026-27441","RB","Damien","","Williams","6.777777777777778","9","4800","SF@MIA","MIA","SF","","","",""
"17026-14240","TE","Lance","","Kendricks","5.94000015258789","10","4800","LA@NO","LA","NO","","","",""
"17026-22433","TE","Dominique","","Jones","3.5999999046325684","4","4800","SF@MIA","MIA","SF","","","",""
"17026-33714","K","Cairo","","Santos","9.8","10","4800","KC@DEN","KC","DEN","","","",""
"17026-14362","TE","Charles","","Clay","4.759999847412109","10","4700","JAC@BUF","BUF","JAC","Q","Knee","",""
"17026-12525","D","Atlanta","","Falcons","5.9","10","4700","ARI@ATL","ATL","ARI","","","",""
"17026-38269","RB","Cameron","","Artis-Payne","9.333333333333334","3","4700","CAR@OAK","CAR","OAK","","","",""
"17026-6643","RB","Reggie","","Bush","2.8999998910086497","7","4700","JAC@BUF","BUF","JAC","","","",""
"17026-6724","K","Steven","","Hauschka","8.9","10","4700","SEA@TB","SEA","TB","","","",""
"17026-26251","WR","Robby","","Anderson","5.125","8","4700","NE@NYJ","NYJ","NE","","","",""
"17026-7831","K","Sebastian","","Janikowski","9","10","4700","CAR@OAK","OAK","CAR","","","",""
"17026-30403","WR","Chris","","Conley","5.090000152587891","10","4700","KC@DEN","KC","DEN","","","",""
"17026-12090","K","Nick","","Novak","9.666666666666666","9","4700","SD@HOU","HOU","SD","","","",""
"17026-28486","WR","Corey","","Brown","3.3400001525878906","10","4700","CAR@OAK","CAR","OAK","","","",""
"17026-29540","RB","Terron","","Ward","3.0333334604899087","3","4700","ARI@ATL","ATL","ARI","","","",""
"17026-14288","WR","Torrey","","Smith","4.977777693006727","9","4700","SF@MIA","SF","MIA","Q","Shoulder","",""
"17026-24569","K","Chandler","","Catanzaro","6.5","10","4700","ARI@ATL","ARI","ATL","","","",""
"17026-62619","K","Andrew","","Franks","6.1","10","4600","SF@MIA","MIA","SF","","","",""
"17026-48344","WR","Albert","","Wilson","5.125","8","4600","KC@DEN","KC","DEN","","","",""
"17026-12548","D","San Diego","","Chargers","7.8","10","4600","SD@HOU","SD","HOU","","","",""
"17026-12556","D","Houston","","Texans","5.9","10","4600","SD@HOU","HOU","SD","","","",""
"17026-24847","TE","Will","","Tye","4.520000076293945","10","4600","NYG@CLE","NYG","CLE","","","",""
"17026-6427","K","Connor","","Barth","5.9","10","4600","TEN@CHI","CHI","TEN","","","",""
"17026-33137","WR","Justin","","Hardy","3.6142856052943637","7","4600","ARI@ATL","ATL","ARI","","","",""
"17026-11712","RB","Joique","","Bell","0.6000000238418579","1","4600","TEN@CHI","CHI","TEN","","","",""
"17026-21957","WR","Kendall","","Wright","8.699999809265137","8","4600","TEN@CHI","TEN","CHI","","","",""
"17026-14905","WR","Kamar","","Aiken","3.0100000381469725","10","4600","CIN@BAL","BAL","CIN","","","",""
"17026-22109","K","Greg","","Zuerlein","7.222222222222222","9","4600","LA@NO","LA","NO","","","",""
"17026-26247","K","Brandon","","McManus","9.4","10","4600","KC@DEN","DEN","KC","","","",""
"17026-32429","K","Josh","","Lambo","9.7","10","4600","SD@HOU","SD","HOU","","","",""
"17026-22219","WR","Jermaine","","Kearse","4.759999847412109","10","4600","SEA@TB","SEA","TB","","","",""
"17026-32613","RB","DeAndre","","Washington","4.19000015258789","10","4600","CAR@OAK","OAK","CAR","","","",""
"17026-14245","RB","Shane","","Vereen","9.40000025431315","3","4600","NYG@CLE","NYG","CLE","IR","Triceps","",""
"17026-57348","RB","Glenn","","Winston","-2.799999952316284","1","4500","NYG@CLE","CLE","NYG","IR","Shoulder","",""
"17026-46088","RB","Jhurell","","Pressley","0","0","4500","ARI@ATL","ATL","ARI","","","",""
"17026-54280","WR","Duke","","Williams","0","0","4500","LA@NO","LA","NO","","","",""
"17026-14348","TE","Lee","","Smith","1.9666666984558105","3","4500","CAR@OAK","OAK","CAR","IR","Ankle","",""
"17026-24589","WR","Jaron","","Brown","5.033333460489909","6","4500","ARI@ATL","ARI","ATL","IR","Knee","",""
"17026-12305","RB","Will","","Tukuafu","0.10000000149011612","2","4500","SEA@TB","SEA","TB","","","",""
"17026-14358","WR","Dwayne","","Harris","-0.2","10","4500","NYG@CLE","NYG","CLE","","","",""
"17026-27672","TE","Matt","","LaCosse","3.700000047683716","1","4500","NYG@CLE","NYG","CLE","IR","Knee","",""
"17026-29723","RB","Stepfan","","Taylor","0.6000000238418579","2","4500","ARI@ATL","ARI","ATL","","","",""
"17026-14372","WR","Aldrick","","Robinson","2.512500047683716","8","4500","ARI@ATL","ATL","ARI","","","",""
"17026-21547","RB","Will","","Johnson","2.2600000381469725","5","4500","NYG@CLE","NYG","CLE","IR","Shoulder","",""
"17026-62508","TE","James","","O'Shaughnessy","0.5","1","4500","KC@DEN","KC","DEN","","","",""
"17026-24621","WR","Charone","","Peake","3.8999999364217124","6","4500","NE@NYJ","NYJ","NE","","","",""
"17026-33840","WR","Keyarris","","Garrett","0","0","4500","CAR@OAK","CAR","OAK","","","",""
