"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16792-6863","TE","Delanie","","Walker","10.400000435965401","7","6400","TEN@SD","TEN","SD","Q","Groin","",""
"16792-6733","RB","Jonathan","","Stewart","13","4","6400","CAR@LA","CAR","LA","","","",""
"16792-22994","QB","Case","","Keenum","14.045714242117745","7","6300","CAR@LA","LA","CAR","","","",""
"16792-6840","RB","Frank","","Gore","13.262499809265137","8","6300","IND@GB","IND","GB","","","",""
"16792-38435","QB","Jared","","Goff","0","0","6200","CAR@LA","LA","CAR","","","",""
"16792-31561","WR","Donte","","Moncrief","9.59999974568685","3","6100","IND@GB","IND","GB","","","",""
"16792-6828","RB","Tim","","Hightower","3","7","6100","NO@SF","NO","SF","","","",""
"16792-6535","WR","Kenny","","Britt","11.428571428571429","7","6000","CAR@LA","LA","CAR","","","",""
"16792-14194","QB","Blaine","","Gabbert","15.539999389648438","5","6000","NO@SF","SF","NO","","","",""
"16792-34331","RB","Latavius","","Murray","12.566666920979818","6","6000","DEN@OAK","OAK","DEN","","","",""
"16792-33463","QB","Paxton","","Lynch","12.0600004196167","2","6000","DEN@OAK","DEN","OAK","","","",""
"16792-7778","QB","Matt","","Cassel","0.25","2","6000","TEN@SD","TEN","SD","","","",""
"16792-22035","WR","Travis","","Benjamin","10.225000381469727","8","6000","TEN@SD","SD","TEN","Q","Knee - pcl","",""
"16792-30237","RB","Mike","","Gillislee","6.599999904632568","8","5900","BUF@SEA","BUF","SEA","","","",""
"16792-39280","RB","Derrick","","Henry","5.412499904632568","8","5900","TEN@SD","TEN","SD","","","",""
"16792-32514","QB","Trevone","","Boykin","5.400000095367432","1","5800","BUF@SEA","SEA","BUF","","","",""
"16792-21971","TE","Coby","","Fleener","8.914285932268415","7","5800","NO@SF","NO","SF","","","",""
"16792-28573","WR","Michael","","Thomas","12.714285714285714","7","5800","NO@SF","NO","SF","","","",""
"16792-62535","WR","Tyrell","","Williams","10.125","8","5600","TEN@SD","SD","TEN","Q","Knee","",""
"16792-26458","WR","Tavon","","Austin","9.442856924874443","7","5600","CAR@LA","LA","CAR","","","",""
"16792-43504","RB","Don","","Jackson","0.800000011920929","2","5500","IND@GB","GB","IND","","","",""
"16792-6627","WR","Ted","","Ginn Jr.","4.785714285714286","7","5500","CAR@LA","CAR","LA","","","",""
"16792-22848","QB","Austin","","Davis","7.393333435058594","3","5500","DEN@OAK","DEN","OAK","","","",""
"16792-7965","TE","Antonio","","Gates","6.950000127156575","6","5500","TEN@SD","SD","TEN","","","",""
"16792-14645","WR","Dontrelle","","Inman","5.925000190734863","8","5500","TEN@SD","SD","TEN","","","",""
"16792-40845","TE","Hunter","","Henry","8.714285714285714","7","5500","TEN@SD","SD","TEN","O","Knee","",""
"16792-28677","QB","Matt","","McGloin","5.340000152587891","2","5500","DEN@OAK","OAK","DEN","","","",""
"16792-29685","WR","Robert","","Woods","7.157142639160156","7","5400","BUF@SEA","BUF","SEA","Q","Foot","",""
"16792-54741","WR","Seth","","Roberts","7.4375","8","5400","DEN@OAK","OAK","DEN","","","",""
"16792-22163","WR","Rishard","","Matthews","8.399999618530273","8","5400","TEN@SD","TEN","SD","","","",""
"16792-22004","TE","Dwayne","","Allen","7.033333460489909","6","5300","IND@GB","IND","GB","Q","Ankle","",""
"16792-14288","WR","Torrey","","Smith","5.485714503696987","7","5300","NO@SF","SF","NO","","","",""
"16792-32243","WR","Marquise","","Goodwin","8.299999872843424","6","5300","BUF@SEA","BUF","SEA","","","",""
"16792-39859","TE","Jack","","Doyle","8.912500381469727","8","5300","IND@GB","IND","GB","","","",""
"16792-30775","WR","Justin","","Hunter","5.275000095367432","4","5300","BUF@SEA","BUF","SEA","","","",""
"16792-14349","WR","Jeremy","","Kerley","8.585714067731585","7","5300","NO@SF","SF","NO","","","",""
"16792-52560","WR","Geronimo","","Allison","9.100000381469727","1","5200","IND@GB","GB","IND","","","",""
"16792-6643","RB","Reggie","","Bush","2.8","5","5200","BUF@SEA","BUF","SEA","Q","Groin","",""
"16792-32613","RB","DeAndre","","Washington","4.737500190734863","8","5200","DEN@OAK","OAK","DEN","","","",""
"16792-14198","QB","Christian","","Ponder","0","0","5200","NO@SF","SF","NO","","","",""
"16792-12553","D","Carolina","","Panthers","7.571428571428571","7","5200","CAR@LA","CAR","LA","","","",""
"16792-41370","WR","Trevor","","Davis","1.6499999364217122","6","5100","IND@GB","GB","IND","","","",""
"16792-10744","K","Graham","","Gano","9","7","5100","CAR@LA","CAR","LA","","","",""
"16792-27050","WR","Tyler","","Lockett","4.057142802647182","7","5100","BUF@SEA","SEA","BUF","","","",""
"16792-33578","RB","Jalen","","Richard","5.875","8","5000","DEN@OAK","OAK","DEN","","","",""
"16792-30652","WR","Tanner","","McEvoy","3.22400016784668","5","5000","BUF@SEA","SEA","BUF","","","",""
"16792-28163","QB","Connor","","Cook","0","0","5000","DEN@OAK","OAK","DEN","","","",""
"16792-70464","QB","Josh","","Woodrum","0","0","5000","IND@GB","IND","GB","","","",""
"16792-25813","WR","Phillip","","Dorsett","6.271428789411273","7","5000","IND@GB","IND","GB","","","",""
"16792-14696","QB","Scott","","Tolzien","-0.07000000029802322","2","5000","IND@GB","IND","GB","","","",""
"16792-45797","QB","Garrett","","Grayson","0","1","5000","NO@SF","NO","SF","","","",""
"16792-26877","QB","Jake","","Heaps","0","0","5000","BUF@SEA","SEA","BUF","","","",""
"16792-8051","QB","Luke","","McCown","6.199999809265137","2","5000","NO@SF","NO","SF","","","",""
"16792-70127","QB","Griffin","","Neal","0","0","5000","NO@SF","NO","SF","","","",""
"16792-29445","QB","Sean","","Mannion","1.2400000095367432","1","5000","CAR@LA","LA","CAR","","","",""
"16792-23075","QB","Alex","","Tanney","7.960000038146973","1","5000","TEN@SD","TEN","SD","","","",""
"16792-7919","QB","Kellen","","Clemens","-0.10000000149011612","1","5000","TEN@SD","SD","TEN","","","",""
"16792-28515","QB","Cardale","","Jones","0","0","5000","BUF@SEA","BUF","SEA","","","",""
"16792-6373","QB","Derek","","Anderson","7.506666819254558","3","5000","CAR@LA","CAR","LA","","","",""
"16792-29915","QB","Brett","","Hundley","0","0","5000","IND@GB","GB","IND","","","",""
"16792-6668","K","Adam","","Vinatieri","11.25","8","5000","IND@GB","IND","GB","","","",""
"16792-12531","D","Denver","","Broncos","11.75","8","5000","DEN@OAK","DEN","OAK","","","",""
"16792-24949","QB","EJ","","Manuel","1.6999999682108562","3","5000","BUF@SEA","BUF","SEA","","","",""
"16792-11615","QB","Joe","","Webb","0.4000000059604645","2","5000","CAR@LA","CAR","LA","","","",""
"16792-21957","WR","Kendall","","Wright","9.44000015258789","5","4900","TEN@SD","TEN","SD","","","",""
"16792-30635","RB","Mike","","Davis","2.0833333333333335","6","4900","NO@SF","SF","NO","","","",""
"16792-12550","D","Seattle","","Seahawks","9.285714285714286","7","4900","BUF@SEA","SEA","BUF","","","",""
"16792-6724","K","Stephen","","Hauschka","8.428571428571429","7","4900","BUF@SEA","SEA","BUF","","","",""
"16792-26247","K","Brandon","","McManus","8.75","8","4800","DEN@OAK","DEN","OAK","","","",""
"16792-14362","TE","Charles","","Clay","5.050000190734863","8","4800","BUF@SEA","BUF","SEA","Q","Knee","",""
"16792-25775","TE","Clive","","Walford","4.871428353445871","7","4700","DEN@OAK","OAK","DEN","","","",""
"16792-47523","WR","Tajae","","Sharpe","4.6875","8","4700","TEN@SD","TEN","SD","","","",""
"16792-37245","RB","Fozzy","","Whittaker","6.399999891008649","7","4700","CAR@LA","CAR","LA","","","",""
"16792-15006","RB","Shaun","","Draughn","3.942857197352818","7","4700","NO@SF","SF","NO","","","",""
"16792-29314","TE","Richard","","Rodgers","3.1499999364217124","6","4700","IND@GB","GB","IND","","","",""
"16792-6897","K","Mason","","Crosby","8.571428571428571","7","4700","IND@GB","GB","IND","","","",""
"16792-28486","WR","Corey","","Brown","4.428571428571429","7","4700","CAR@LA","CAR","LA","","","",""
"16792-28080","WR","Devin","","Funchess","5.666666666666667","6","4700","CAR@LA","CAR","LA","","","",""
"16792-33472","RB","C.J.","","Prosise","5.533333460489909","3","4700","BUF@SEA","SEA","BUF","","","",""
"16792-28157","WR","Bennie","","Fowler","2.5","6","4700","DEN@OAK","DEN","OAK","","","",""
"16792-39427","WR","Quinton","","Patton","4.028571537562779","7","4600","NO@SF","SF","NO","","","",""
"16792-6810","K","Dan","","Carpenter","7","8","4600","BUF@SEA","BUF","SEA","","","",""
"16792-38269","RB","Cameron","","Artis-Payne","9.333333333333334","3","4600","CAR@LA","CAR","LA","","","",""
"16792-7831","K","Sebastian","","Janikowski","8.625","8","4600","DEN@OAK","OAK","DEN","","","",""
"16792-26094","WR","Brandon","","Coleman","5.083333333333333","6","4600","NO@SF","NO","SF","","","",""
"16792-32429","K","Josh","","Lambo","9.625","8","4600","TEN@SD","SD","TEN","","","",""
"16792-61666","WR","Jared","","Dangerfield","0","0","4500","NO@SF","NO","SF","","","",""
"16792-32045","TE","Vance","","McDonald","6.040000152587891","5","4500","NO@SF","SF","NO","","","",""
"16792-47828","RB","Antonio","","Andrews","0","2","4500","TEN@SD","TEN","SD","","","",""
"16792-22010","WR","DeVier","","Posey","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16792-70423","TE","Anthony","","Norris","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16792-24797","RB","Juwan","","Thompson","6.099999904632568","1","4500","DEN@OAK","DEN","OAK","","","",""
"16792-47861","TE","Mitchell","","Henry","0","2","4500","IND@GB","GB","IND","","","",""
"16792-62600","WR","Joshua","","Stangby","0","0","4500","IND@GB","IND","GB","","","",""
"16792-21972","WR","Brian","","Quick","9.10000010899135","7","4500","CAR@LA","LA","CAR","","","",""
"16792-70444","WR","Paul","","McRoberts","0","0","4500","CAR@LA","LA","CAR","","","",""
"16792-39615","TE","Brandon","","Williams","0","6","4500","BUF@SEA","SEA","BUF","","","",""
"16792-32551","WR","Kolby","","Listenbee","0","0","4500","BUF@SEA","BUF","SEA","O","Pelvis","",""
"16792-32000","TE","Luke","","Willson","1.6","5","4500","BUF@SEA","SEA","BUF","O","Knee - mcl","",""
"16792-11454","RB","Dexter","","McCluster","1.2166666984558105","6","4500","TEN@SD","SD","TEN","O","Forearm","",""
"16792-47870","TE","Tyler","","Higbee","0.4000000059604645","4","4500","CAR@LA","LA","CAR","","","",""
"16792-62623","RB","John","","Crockett","1.0499999523162842","2","4500","IND@GB","GB","IND","IR","Shoulder","",""
"16792-27692","RB","Josh","","Ferguson","3.2857142857142856","7","4500","IND@GB","IND","GB","","","",""
"16792-38517","RB","Dreamius","","Smith","0","2","4500","TEN@SD","SD","TEN","","","",""
"16792-24817","TE","Nick","","O'Leary","2.4833332697550454","6","4500","BUF@SEA","BUF","SEA","","","",""
"16792-45683","RB","Kapri","","Bibbs","0.8999999761581421","4","4500","DEN@OAK","DEN","OAK","","","",""
"16792-48380","K","Wil","","Lutz","9.142857142857142","7","4500","NO@SF","NO","SF","","","",""
"16792-30678","WR","Damiere","","Byrd","0","0","4500","CAR@LA","CAR","LA","","","",""
"16792-14761","WR","Andre","","Holmes","2.8999998910086497","7","4500","DEN@OAK","OAK","DEN","","","",""
"16792-27199","RB","Marcus","","Murphy","0","1","4500","NO@SF","NO","SF","","","",""
"16792-6653","RB","Jerome","","Felton","0.9000000158945719","6","4500","BUF@SEA","BUF","SEA","","","",""
"16792-34051","WR","Deshon","","Foxx","0","0","4500","BUF@SEA","SEA","BUF","","","",""
"16792-24720","TE","Braxton","","Deaver","0","0","4500","CAR@LA","CAR","LA","","","",""
"16792-30667","TE","Justice","","Cunningham","0","2","4500","CAR@LA","LA","CAR","","","",""
"16792-22849","TE","Cory","","Harkey","0.8499999841054281","6","4500","CAR@LA","LA","CAR","","","",""
"16792-25827","TE","Asante","","Cleveland","0.6000000238418579","1","4500","TEN@SD","SD","TEN","","","",""
"16792-27771","WR","Cody","","Latimer","0.925000011920929","4","4500","DEN@OAK","DEN","OAK","","","",""
"16792-29624","RB","Tre","","Madden","0","0","4500","BUF@SEA","SEA","BUF","IR","Undisclosed","",""
"16792-70506","TE","Ryan","","O'Malley","0","0","4500","DEN@OAK","OAK","DEN","","","",""
"16792-30990","RB","Jalston","","Fowler","1.899999976158142","1","4500","TEN@SD","TEN","SD","","","",""
"16792-39649","RB","Benny","","Cunningham","1.9666666984558105","6","4500","CAR@LA","LA","CAR","","","",""
"16792-12548","D","San Diego","","Chargers","7.625","8","4500","TEN@SD","SD","TEN","","","",""
"16792-11488","TE","Ed","","Dickson","3.825000047683716","4","4500","CAR@LA","CAR","LA","","","",""
"16792-32632","WR","Bradley","","Marquez","0.925000011920929","4","4500","CAR@LA","LA","CAR","","","",""
"16792-32082","WR","Jordan","","Taylor","1.625","4","4500","DEN@OAK","DEN","OAK","","","",""
"16792-15838","TE","Erik","","Swoope","5.100000063578288","3","4500","IND@GB","IND","GB","","","",""
"16792-28226","WR","Aaron","","Burbridge","0.3333333333333333","3","4500","NO@SF","SF","NO","","","",""
"16792-22447","WR","Griff","","Whalen","0.5666666825612386","3","4500","TEN@SD","SD","TEN","","","",""
"16792-30012","WR","Kevin","","Smith","1.933333396911621","3","4500","BUF@SEA","SEA","BUF","","","",""
"16792-15178","RB","Chase","","Reynolds","0","2","4500","CAR@LA","LA","CAR","","","",""
"16792-70557","WR","Jake","","Lampman","0","0","4500","NO@SF","NO","SF","Q","Knee","",""
"16792-32674","TE","Jace","","Amaro","7.400000095367432","1","4500","TEN@SD","TEN","SD","","","",""
"16792-46767","TE","Je'Ron","","Hamm","0","1","4500","NO@SF","SF","NO","","","",""
"16792-10354","RB","Marcel","","Reece","4.233333333333333","15","4500","DEN@OAK","OAK","DEN","","","",""
"16792-38651","TE","Beau","","Sandland","0","0","4500","CAR@LA","CAR","LA","","","",""
"16792-18009","TE","Chris","","Manhertz","0","0","4500","CAR@LA","CAR","LA","","","",""
"16792-22938","WR","Rod","","Streater","1.2600000381469727","5","4500","NO@SF","SF","NO","","","",""
"16792-14240","TE","Lance","","Kendricks","6.085714067731585","7","4500","CAR@LA","LA","CAR","","","",""
"16792-31184","RB","Jonathan","","Williams","2.5","3","4500","BUF@SEA","BUF","SEA","","","",""
"16792-45821","WR","Isaiah","","Burse","0","0","4500","TEN@SD","SD","TEN","","","",""
"16792-31191","WR","Mekale","","McKay","0","0","4500","IND@GB","IND","GB","","","",""
"16792-39512","RB","Kendall","","Gaskins","3.674999952316284","4","4500","NO@SF","SF","NO","","","",""
"16792-23023","TE","Cooper","","Helfet","2.7857142857142856","7","4500","DEN@OAK","OAK","DEN","","","",""
"16792-32234","RB","Malcolm","","Brown","2.549999952316284","2","4500","CAR@LA","LA","CAR","","","",""
"16792-14297","WR","Greg","","Salas","8.449999809265137","2","4500","BUF@SEA","BUF","SEA","","","",""
"16792-28408","WR","Kyle","","Prater","0","0","4500","NO@SF","NO","SF","","","",""
"16792-25135","WR","Marcus","","Leak","0","0","4500","IND@GB","IND","GB","","","",""
"16792-14643","RB","DuJuan","","Harris","6.699999809265137","1","4500","NO@SF","SF","NO","","","",""
"16792-33218","TE","Bryce","","Williams","0","0","4500","CAR@LA","LA","CAR","","","",""
"16792-14277","WR","Vincent","","Brown","2.700000047683716","1","4500","NO@SF","NO","SF","","","",""
"16792-25694","RB","Andre","","Williams","2.1812500953674316","16","4500","TEN@SD","SD","TEN","","","",""
"16792-43826","WR","Tommylee","","Lewis","1.9166666666666667","6","4500","NO@SF","NO","SF","","","",""
"16792-39492","TE","Josh","","Hill","3.7333332697550454","3","4500","NO@SF","NO","SF","","","",""
"16792-9442","WR","Brandon","","Tate","1.0750000476837158","8","4500","BUF@SEA","BUF","SEA","O","Concussion","",""
"16792-34224","TE","Kennard","","Backman","0","7","4500","IND@GB","GB","IND","","","",""
"16792-7975","RB","Mike","","Tolbert","1.2285714830671037","7","4500","CAR@LA","CAR","LA","","","",""
"16792-54280","WR","Duke","","Williams","0","0","4500","CAR@LA","LA","CAR","","","",""
"16792-23003","TE","Phillip","","Supernaw","2.049999952316284","4","4500","TEN@SD","TEN","SD","","","",""
"16792-28933","WR","Jared","","Abbrederis","0.6499999761581421","2","4500","IND@GB","GB","IND","","","",""
"16792-62544","RB","Brandon","","Wegher","0","1","4500","CAR@LA","CAR","LA","","","",""
"16792-27273","RB","Andy","","Janovich","2.8799999237060545","5","4500","DEN@OAK","DEN","OAK","","","",""
"16792-14305","RB","Roy","","Helu Jr.","2.737499952316284","8","4500","DEN@OAK","OAK","DEN","","","",""
"16792-22317","WR","Brenton","","Bersin","2.8799999237060545","5","4500","CAR@LA","CAR","LA","","","",""
"16792-14319","RB","Taiwan","","Jones","0.6333333253860474","3","4500","DEN@OAK","OAK","DEN","Q","Knee","",""
"16792-11648","TE","Jim","","Dray","1.0111111534966364","9","4500","BUF@SEA","BUF","SEA","","","",""
"16792-27918","TE","Henry","","Krieger-Coble","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16792-25052","RB","Zach","","Laskey","0","0","4500","CAR@LA","LA","CAR","IR","Undisclosed","",""
"16792-22220","TE","Sean","","McGrath","0.8999999761581421","2","4500","TEN@SD","SD","TEN","","","",""
"16792-22219","WR","Jermaine","","Kearse","5.071428571428571","7","4500","BUF@SEA","SEA","BUF","","","",""
"16792-10030","WR","Harry","","Douglas","3.049999952316284","2","4500","TEN@SD","TEN","SD","","","",""
"16792-57556","TE","Jerome","","Cunningham","1.6499999364217122","6","4500","TEN@SD","TEN","SD","","","",""
"16792-23046","RB","Jamize","","Olawale","4.142857142857143","7","4500","DEN@OAK","OAK","DEN","Q","Ankle","",""
"16792-31308","WR","Quan","","Bray","0.9666666984558105","6","4500","IND@GB","IND","GB","IR","Ankle","",""
"16792-22244","TE","Beau","","Brinkley","0","16","4500","TEN@SD","TEN","SD","","","",""
"16792-30807","TE","Mychal","","Rivera","3.9000000953674316","4","4500","DEN@OAK","OAK","DEN","","","",""
"16792-43260","TE","Darion","","Griswold","0","0","4500","IND@GB","IND","GB","","","",""
"16792-39305","TE","A.J.","","Derby","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16792-40932","WR","Pharoh","","Cooper","0","1","4500","CAR@LA","LA","CAR","","","",""
"16792-54742","TE","Scott","","Simonson","1.5","1","4500","CAR@LA","CAR","LA","","","",""
"16792-30385","WR","Marlon","","Brown","2.0222223069932728","9","4500","DEN@OAK","DEN","OAK","","","",""
"16792-28890","RB","Derek","","Watt","2.0999999046325684","4","4500","TEN@SD","SD","TEN","","","",""
"16792-22258","RB","Travaris","","Cadet","3.6857141767229353","7","4500","NO@SF","NO","SF","","","",""
"16792-6823","TE","John","","Phillips","4.166666666666667","3","4500","DEN@OAK","DEN","OAK","","","",""
"16792-26610","WR","Paul","","Richardson","2.6000000635782876","6","4500","BUF@SEA","SEA","BUF","","","",""
"16792-40843","RB","Alex","","Collins","2.4","5","4500","BUF@SEA","SEA","BUF","","","",""
"16792-29327","WR","Bralon","","Addison","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16792-26076","RB","Sam","","Bergen","0","0","4500","TEN@SD","TEN","SD","","","",""
"16792-27439","WR","Durron","","Neal","0","0","4500","DEN@OAK","DEN","OAK","","","",""
"16792-27974","WR","Tevaun","","Smith","0","0","4500","IND@GB","IND","GB","","","",""
"16792-31261","RB","Tre","","Mason","3.269230769230769","13","4500","CAR@LA","LA","CAR","O","Personal","",""
"16792-26598","WR","Nelson","","Spruce","0","0","4500","CAR@LA","LA","CAR","O","Calf","",""
"16792-54694","TE","Justin","","Perillo","1.350000023841858","2","4500","IND@GB","GB","IND","","","",""
"16792-28807","TE","Gabe","","Holmes","0","0","4500","DEN@OAK","OAK","DEN","IR","Ankle","",""
"16792-27403","TE","Blake","","Bell","0.6666666666666666","3","4500","NO@SF","SF","NO","","","",""
"16792-28487","TE","Jeff","","Heuerman","1.933333396911621","3","4500","DEN@OAK","DEN","OAK","","","",""
"16792-11766","TE","Jeff","","Cumberland","1.4571428298950195","7","4500","TEN@SD","SD","TEN","IR","Achilles","",""
"16792-26934","RB","Toben","","Opurum","0","2","4500","DEN@OAK","DEN","OAK","","","",""
"16792-27411","RB","Aaron","","Ripkowski","2.075000047683716","4","4500","IND@GB","GB","IND","","","",""
"16792-33840","WR","Keyarris","","Garrett","0","0","4500","CAR@LA","CAR","LA","","","",""
"16792-12305","RB","Will","","Tukuafu","0","1","4500","BUF@SEA","SEA","BUF","","","",""
"16792-28021","RB","Sione","","Houma","0","0","4500","NO@SF","NO","SF","","","",""
"16792-25886","WR","Devin","","Street","1.25","2","4500","IND@GB","IND","GB","","","",""
"16792-32410","RB","Trey","","Williams","1.2000000476837158","1","4500","IND@GB","IND","GB","","","",""
"16792-7761","TE","Jared","","Cook","2.7666667302449546","3","4500","IND@GB","GB","IND","O","Ankle","",""
"16792-11522","WR","Marcus","","Easley","4.100000063578288","3","4500","BUF@SEA","BUF","SEA","NA","Kneecap","",""
"16792-6681","WR","Andre","","Johnson","4.166666666666667","6","4500","TEN@SD","TEN","SD","","","",""
"16792-22109","K","Greg","","Zuerlein","7.833333333333333","6","4500","CAR@LA","LA","CAR","","","",""
"16792-12538","D","Los Angeles","","Rams","7.285714285714286","7","4500","CAR@LA","LA","CAR","","","",""
"16792-11538","TE","Garrett","","Graham","1.5714285714285714","7","4500","DEN@OAK","DEN","OAK","","","",""
"16792-55694","WR","Mike","","Thomas","0","3","4500","CAR@LA","LA","CAR","","","",""
"16792-54623","WR","Jeff","","Janis","3.825000047683716","4","4500","IND@GB","GB","IND","","","",""
"16792-11556","TE","Michael","","Hoomanawanui","2.910000038146973","10","4500","NO@SF","NO","SF","IR","Lower leg","",""
"16792-54621","WR","Walt","","Powell","3.8400001525878906","5","4500","BUF@SEA","BUF","SEA","","","",""
"16792-14406","RB","Bruce","","Miller","2.589999961853027","10","4500","NO@SF","SF","NO","","","",""
"16792-7244","RB","John","","Kuhn","5.233333269755046","6","4500","NO@SF","NO","SF","","","",""
"16792-28562","TE","Jake","","Stoneburner","6.400000254313151","3","4500","NO@SF","NO","SF","","","",""
"16792-33424","WR","Mose","","Frazier","0","0","4500","BUF@SEA","BUF","SEA","","","",""
"16792-31874","RB","Kenneth","","Farrow","1.0750000476837158","4","4500","TEN@SD","SD","TEN","","","",""
"16792-6702","K","Phil","","Dawson","6","7","4500","NO@SF","SF","NO","","","",""
"16792-28095","RB","Thomas","","Rawls","4.800000190734863","2","4500","BUF@SEA","SEA","BUF","O","Lower leg","",""
"16792-28570","TE","Nick","","Vannett","0.6000000238418579","2","4500","BUF@SEA","SEA","BUF","","","",""
"16792-29304","RB","Daniel","","Lasco","1.7666667302449544","3","4500","NO@SF","NO","SF","O","Hamstring","",""
"16792-72262","TE","Nick","","Truesdell","0","0","4500","IND@GB","IND","GB","","","",""
"16792-7706","TE","Chase","","Coffman","8.550000190734863","2","4500","IND@GB","IND","GB","","","",""
"16792-14394","TE","Virgil","","Green","5.5","4","4500","DEN@OAK","DEN","OAK","","","",""
"16792-14369","RB","Jordan","","Todman","0","5","4500","IND@GB","IND","GB","","","",""
"16792-45472","TE","Garrett","","Griffin","0","0","4500","NO@SF","NO","SF","","","",""
"16792-11609","RB","James","","Starks","3.049999952316284","4","4500","IND@GB","GB","IND","O","Knee","",""
"16792-22767","WR","Brian","","Tyms","0","0","4500","IND@GB","IND","GB","","","",""
"16792-28721","RB","Brandon","","Cottom","0","0","4500","BUF@SEA","SEA","BUF","IR","Achilles","",""
"16792-22754","TE","Garrett","","Celek","3.316666603088379","6","4500","NO@SF","SF","NO","","","",""
"16792-28735","WR","Daniel","","Anthrop","0","0","4500","IND@GB","IND","GB","","","",""
"16792-70342","TE","Temarrick","","Hemingway","0","0","4500","CAR@LA","LA","CAR","","","",""
"16792-10531","WR","Jordan","","Norwood","2.487499952316284","8","4500","DEN@OAK","DEN","OAK","","","",""
